rent_type,date,start_date,end_date,community,property,property_type,unit,bedrooms,floor,primary_view,secondary_view,parking,balcony_area,size_sqf,land_size,annual_rent_aed
New,2017-01-17T00:00:00,2017-01-10T00:00:00,2018-01-09T00:00:00,Palm Jumeirah,Azure Residences,Residential,308,2 B/R,3,Sea View,-,,571.13,2012.85,,215000.0
Renewed,2016-07-20T00:00:00,2015-11-25T00:00:00,2016-11-24T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,403,5 B/R,4,Sea View,Beach View,,264.04,2156.87,,250000.0
Renewed,2018-05-07T00:00:00,2018-05-19T00:00:00,2019-05-18T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,207,4 B/R,2,Sea View,Beach View,,329.05,1996.7,,183750.0
Renewed,2018-05-07T00:00:00,2018-05-18T00:00:00,2019-05-17T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,607,4 B/R,6,Sea View,Beach View,,331.96,1999.93,,183750.0
Renewed,2018-05-07T00:00:00,2018-05-15T00:00:00,2019-05-14T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,PH01,PENTHOUSE,9,Sea View,Community View,,202.04,1589.07,,320250.0
Renewed,2018-05-07T00:00:00,2018-05-10T00:00:00,2019-05-09T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,PH07,PENTHOUSE,9,Sea View,Community View,,331.96,1999.93,,365000.0
Renewed,2018-05-07T00:00:00,2018-04-28T00:00:00,2019-04-27T00:00:00,Palm Jumeirah,Palm Views East,Residential,322,0 B/R,3,Sea View,Palm Jumeirah,,129.17,548.96,,85000.0
Renewed,2018-05-02T00:00:00,2018-04-28T00:00:00,2019-04-27T00:00:00,Palm Jumeirah,Azure Residences,Residential,104,1 B/R,1,Sea View,-,,526.35,1388.11,,126250.0
New,2018-05-01T00:00:00,2018-05-01T00:00:00,2019-04-30T00:00:00,Palm Jumeirah,Azure Residences,Residential,505,1 B/R,5,Sea View,-,,281.05,1140.97,,131000.0
Renewed,2018-05-01T00:00:00,2018-04-09T00:00:00,2019-04-08T00:00:00,Palm Jumeirah,Palm Views East,Residential,316,0 B/R,3,Sea View,Palm Jumeirah,,129.17,548.96,,80000.0
New,2018-04-26T00:00:00,2018-04-19T00:00:00,2019-04-18T00:00:00,Palm Jumeirah,Azure Residences,Residential,902,1 B/R,9,Sea View,-,,281.05,1140.97,,130000.0
Renewed,2018-04-23T00:00:00,2018-03-23T00:00:00,2019-03-22T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,708,4 B/R,7,Sea View,Beach View,,147.03,1550.76,,215000.0
Renewed,2018-04-22T00:00:00,2018-02-18T00:00:00,2019-02-17T00:00:00,Palm Jumeirah,Azure Residences,Residential,606,1 B/R,6,Sea View,-,,281.05,1140.97,,180000.0
New,2018-04-19T00:00:00,2018-02-01T00:00:00,2019-01-31T00:00:00,Palm Jumeirah,Azure Residences,Residential,501,2 B/R,5,Sea View,-,,571.13,2012.85,,200000.0
Renewed,2018-04-16T00:00:00,2018-03-10T00:00:00,2019-03-09T00:00:00,Palm Jumeirah,Azure Residences,Residential,801,2 B/R,8,Sea View,-,,571.02,2012.85,,190000.0
Renewed,2018-04-16T00:00:00,2018-02-17T00:00:00,2018-06-30T00:00:00,Palm Jumeirah,Azure Residences,Residential,108,2 B/R,1,Sea View,-,,817.2,2262.14,,200000.01
Renewed,2018-04-12T00:00:00,2018-03-18T00:00:00,2019-03-17T00:00:00,Palm Jumeirah,Azure Residences,Residential,215,1 B/R,2,Sea View,-,,281.05,1140.97,,115000.0
New,2018-04-10T00:00:00,2018-04-01T00:00:00,2019-03-31T00:00:00,Palm Jumeirah,Azure Residences,Residential,805,1 B/R,8,Sea View,-,,281.05,1142.7,,125000.0
Renewed,2018-04-05T00:00:00,2018-03-05T00:00:00,2019-03-04T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,606,4 B/R,6,Sea View,Beach View,,331.96,1999.93,,210000.0
Renewed,2018-03-29T00:00:00,2018-04-03T00:00:00,2019-04-02T00:00:00,Palm Jumeirah,Palm Views West,Residential,419,0 B/R,4,Sea View,Palm Jumeirah,,87.19,505.9,,85000.0
New,2018-03-19T00:00:00,2018-03-15T00:00:00,2019-03-14T00:00:00,Palm Jumeirah,Palm Views West,Residential,312,0 B/R,3,Sea View,Palm Jumeirah,,129.17,548.96,,75000.0
Renewed,2018-03-18T00:00:00,2018-03-19T00:00:00,2019-03-18T00:00:00,Palm Jumeirah,Palm Views East,Residential,410,0 B/R,4,Sea View,Palm Jumeirah,,87.19,505.9,,75000.0
New,2018-03-07T00:00:00,2018-03-01T00:00:00,2019-02-28T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,405,4 B/R,4,Sea View,Beach View,,147.03,1550.76,,175000.0
New,2018-03-04T00:00:00,2018-03-02T00:00:00,2019-03-01T00:00:00,Palm Jumeirah,Palm Views West,Residential,115,0 B/R,1,Sea View,Palm Jumeirah,,129.17,538.2,,80000.0
New,2018-02-07T00:00:00,2018-02-10T00:00:00,2019-02-09T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,608,4 B/R,6,Sea View,Beach View,,147.03,1550.76,,200000.0
New,2018-01-30T00:00:00,2018-01-29T00:00:00,2019-01-28T00:00:00,Palm Jumeirah,Club Vista Mare,Residential,104,0 B/R,1,Beach View,Sea View,,170.39,602.78,,115000.0
Renewed,2017-12-04T00:00:00,2018-09-10T00:00:00,2019-09-09T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,808,4 B/R,8,Sea View,Beach View,,147.03,1550.76,,200000.0
New,2017-03-13T00:00:00,2016-10-09T00:00:00,2017-10-08T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,904,2 B/R,9,Sea View,Beach View,,148.97,1144.63,,150000.0
New,2017-01-11T00:00:00,2016-10-25T00:00:00,2017-10-24T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,907,4 B/R,9,Sea View,Beach View,,331.96,1999.93,,390000.0
New,2016-10-12T00:00:00,2016-11-14T00:00:00,2017-11-13T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,705,4 B/R,7,Sea View,Beach View,,147.03,1550.76,,183750.0
New,2016-08-14T00:00:00,2016-08-18T00:00:00,2017-08-17T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,504,2 B/R,5,Sea View,Beach View,,148.97,1144.63,,140000.0
New,2016-08-08T00:00:00,2016-07-13T00:00:00,2017-07-12T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,905,4 B/R,9,Sea View,Beach View,,147.03,1550.76,,190000.0
New,2016-08-03T00:00:00,2016-08-07T00:00:00,2017-08-06T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,509,2 B/R,5,Sea View,Beach View,,148.97,1144.63,,145000.0
New,2016-08-03T00:00:00,2016-08-04T00:00:00,2017-08-03T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,104,2 B/R,1,Sea View,Beach View,,148.97,1144.63,,145000.0
New,2016-05-30T00:00:00,2016-06-05T00:00:00,2017-06-04T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,609,2 B/R,6,Sea View,Beach View,,148.97,1144.63,,145000.0
Renewed,2017-03-20T00:00:00,2016-12-15T00:00:00,2017-12-14T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,107,2 B/R,1,Sea View,Beach View,,148.97,1144.63,,195000.0
Renewed,2017-03-13T00:00:00,2016-11-01T00:00:00,2017-10-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,703,5 B/R,7,Sea View,Beach View,,264.04,2156.87,,265000.0
Renewed,2017-03-13T00:00:00,2016-11-10T00:00:00,2017-11-09T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,807,4 B/R,8,Sea View,Beach View,,331.96,1999.93,,215000.0
Renewed,2017-03-09T00:00:00,2016-06-01T00:00:00,2017-05-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,206,4 B/R,2,Sea View,Beach View,,329.05,1996.7,,195000.0
Renewed,2017-03-09T00:00:00,2016-03-05T00:00:00,2017-03-04T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,105,4 B/R,1,Sea View,Beach View,,147.03,1550.76,,210000.0
Renewed,2017-03-08T00:00:00,2016-09-21T00:00:00,2017-09-20T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,612,4 B/R,6,Street View,Community View,,202.04,1589.07,,185000.0
Renewed,2017-03-08T00:00:00,2016-11-28T00:00:00,2017-02-27T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,506,4 B/R,5,Sea View,Beach View,,350.04,2018.55,,215000.0
Renewed,2017-03-08T00:00:00,2016-02-21T00:00:00,2016-08-20T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,502,5 B/R,5,Street View,Community View,,209.03,2218.12,,209000.0
Renewed,2017-03-07T00:00:00,2016-08-17T00:00:00,2017-08-16T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,902,5 B/R,9,Street View,Community View,,178.03,2186.9,,250000.0
Renewed,2017-03-06T00:00:00,2016-04-04T00:00:00,2017-02-03T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,106,4 B/R,1,Sea View,Beach View,,147.03,1550.76,,200876.4
Renewed,2017-02-08T00:00:00,2016-07-26T00:00:00,2017-07-25T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,406,4 B/R,4,Sea View,Beach View,,329.05,1996.7,,200000.0
Renewed,2017-01-09T00:00:00,2016-07-07T00:00:00,2017-01-06T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,101,4 B/R,1,Street View,Community View,,217.97,1602.96,,185000.0
Renewed,2016-11-08T00:00:00,2016-11-04T00:00:00,2017-11-03T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,402,5 B/R,4,Street View,Community View,,209.03,2218.12,,231000.0
Renewed,2016-11-02T00:00:00,2016-10-29T00:00:00,2017-10-28T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,310,5 B/R,3,Sea View,Beach View,,264.04,2156.87,,265000.0
Renewed,2016-10-19T00:00:00,2016-10-10T00:00:00,2017-04-09T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,909,2 B/R,9,Sea View,Beach View,,148.97,1144.63,,150000.0
Renewed,2016-09-14T00:00:00,2016-07-04T00:00:00,2017-07-03T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,407,4 B/R,4,Sea View,Beach View,,329.05,1996.7,,195000.0
Renewed,2016-08-29T00:00:00,2016-08-15T00:00:00,2017-08-14T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,707,4 B/R,7,Sea View,Beach View,,331.96,1999.93,,189000.0
Renewed,2016-08-28T00:00:00,2016-09-01T00:00:00,2016-09-30T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,910,5 B/R,9,Sea View,Beach View,,244.99,2137.93,,221760.0
Renewed,2016-08-16T00:00:00,2016-08-01T00:00:00,2017-07-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,501,4 B/R,5,Street View,Community View,,202.04,1589.07,,200000.0
Renewed,2016-08-01T00:00:00,2016-09-22T00:00:00,2017-10-06T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,911,5 B/R,9,Street View,Community View,,178.03,2186.9,,250000.16
Renewed,2016-07-20T00:00:00,2016-05-10T00:00:00,2017-05-09T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,208,4 B/R,2,Sea View,Beach View,,147.03,1550.76,,189000.0
Renewed,2016-07-20T00:00:00,2016-06-27T00:00:00,2017-06-26T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,404,2 B/R,4,Sea View,Beach View,,148.97,1144.63,,132300.0
Renewed,2016-07-20T00:00:00,2016-06-15T00:00:00,2017-06-14T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,409,2 B/R,4,Sea View,Beach View,,148.97,1144.63,,140000.0
Renewed,2016-07-20T00:00:00,2016-07-01T00:00:00,2017-06-30T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,510,5 B/R,5,Sea View,Beach View,,264.04,2156.87,,231000.0
Renewed,2016-07-20T00:00:00,2016-02-05T00:00:00,2017-02-04T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,611,5 B/R,6,Street View,Community View,,209.03,2218.12,,270000.0
Renewed,2016-05-24T00:00:00,2016-08-22T00:00:00,2017-08-21T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,307,4 B/R,3,Sea View,Beach View,,329.05,1996.7,,225000.0
Renewed,2017-12-12T00:00:00,2017-12-10T00:00:00,2018-03-09T00:00:00,Palm Jumeirah,Azure Residences,Residential,1006,1 B/R,10,Sea View,-,,281.05,1140.97,,139992.0
New,2017-07-13T00:00:00,2017-07-15T00:00:00,2018-07-14T00:00:00,Palm Jumeirah,Azure Residences,Residential,111,1 B/R,1,Sea View,-,,524.63,1386.39,,130000.0
New,2017-05-11T00:00:00,2017-05-13T00:00:00,2018-05-12T00:00:00,Palm Jumeirah,Azure Residences,Residential,706,1 B/R,7,Sea View,-,,281.05,1140.97,,135000.0
New,2018-04-15T00:00:00,2017-11-15T00:00:00,2018-11-14T00:00:00,Palm Jumeirah,Club Vista Mare,Residential,120,0 B/R,1,Beach View,Sea View,,170.39,606.87,,85000.0
Renewed,2018-01-18T00:00:00,2017-12-13T00:00:00,2018-04-12T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,410,5 B/R,4,Sea View,Beach View,,264.04,2156.87,,241998.0
New,2017-12-21T00:00:00,2017-11-04T00:00:00,2018-11-03T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,402,5 B/R,4,Street View,Community View,,209.03,2218.12,,231000.0
Renewed,2017-11-26T00:00:00,2017-11-20T00:00:00,2018-11-19T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,408,4 B/R,4,Sea View,Beach View,,147.03,1550.76,,195000.0
Renewed,2017-11-22T00:00:00,2017-10-29T00:00:00,2018-10-28T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,310,5 B/R,3,Sea View,Beach View,,264.04,2156.87,,265000.0
New,2017-11-16T00:00:00,2017-11-22T00:00:00,2018-11-21T00:00:00,Palm Jumeirah,Club Vista Mare,Residential,111,0 B/R,1,Beach View,Sea View,,170.39,606.87,,90000.0
New,2017-11-12T00:00:00,2017-11-10T00:00:00,2018-11-09T00:00:00,Palm Jumeirah,Club Vista Mare,Residential,128,0 B/R,1,Beach View,Sea View,,170.39,602.78,,100000.0
New,2017-11-01T00:00:00,2017-11-01T00:00:00,2018-10-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,909,2 B/R,9,Sea View,Beach View,,148.97,1144.63,,150000.0
New,2017-10-12T00:00:00,2017-10-14T00:00:00,2018-10-13T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,509,2 B/R,5,Sea View,Beach View,,148.97,1144.63,,145000.0
Renewed,2017-09-11T00:00:00,2017-08-01T00:00:00,2018-08-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,501,4 B/R,5,Street View,Community View,,202.04,1589.07,,200000.02
Renewed,2017-08-28T00:00:00,2017-08-17T00:00:00,2018-08-16T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,902,5 B/R,9,Street View,Community View,,178.03,2186.9,,250000.0
Renewed,2017-08-28T00:00:00,2017-09-02T00:00:00,2018-09-21T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,508,4 B/R,5,Sea View,Beach View,,147.03,1550.76,,194999.97
Renewed,2017-08-21T00:00:00,2017-08-28T00:00:00,2018-08-27T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,701,4 B/R,7,Street View,Community View,,202.04,1589.07,,165000.0
Renewed,2017-08-16T00:00:00,2017-08-15T00:00:00,2018-08-14T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,707,4 B/R,7,Sea View,Beach View,,331.96,1999.93,,189000.0
Renewed,2017-08-02T00:00:00,2017-08-02T00:00:00,2018-08-01T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,601,4 B/R,6,Street View,Community View,,202.04,1589.07,,165000.0
Renewed,2017-08-02T00:00:00,2017-07-01T00:00:00,2018-06-30T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,510,5 B/R,5,Sea View,Beach View,,264.04,2156.87,,231000.0
Renewed,2017-08-02T00:00:00,2017-07-04T00:00:00,2018-07-03T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,407,4 B/R,4,Sea View,Beach View,,329.05,1996.7,,195000.0
Renewed,2017-08-02T00:00:00,2017-07-16T00:00:00,2018-07-15T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,204,2 B/R,2,Sea View,Beach View,,148.97,1144.63,,132300.0
Renewed,2017-08-01T00:00:00,2017-08-18T00:00:00,2018-08-17T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,504,2 B/R,5,Sea View,Beach View,,148.97,1144.63,,140000.0
Renewed,2017-07-19T00:00:00,2017-09-15T00:00:00,2018-09-14T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,810,5 B/R,8,Sea View,Beach View,,244.99,2137.93,,260000.0
Renewed,2017-07-19T00:00:00,2017-08-21T00:00:00,2018-08-20T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,502,5 B/R,5,Street View,Community View,,209.03,2218.12,,215000.0
Renewed,2017-07-18T00:00:00,2017-02-07T00:00:00,2018-02-06T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,608,4 B/R,6,Sea View,Beach View,,147.03,1550.76,,200000.0
Renewed,2017-07-18T00:00:00,2017-07-26T00:00:00,2018-07-25T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,406,4 B/R,4,Sea View,Beach View,,329.05,1996.7,,200000.0
Renewed,2017-07-18T00:00:00,2017-08-01T00:00:00,2018-07-31T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,303,5 B/R,3,Sea View,Beach View,,264.04,2156.87,,224937.0
Renewed,2017-06-12T00:00:00,2017-06-15T00:00:00,2017-12-14T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,409,2 B/R,4,Sea View,Beach View,,148.97,1144.63,,140000.0
Renewed,2017-06-12T00:00:00,2017-07-13T00:00:00,2018-07-12T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,905,4 B/R,9,Sea View,Beach View,,147.03,1550.76,,190000.0
Renewed,2017-06-12T00:00:00,2017-06-26T00:00:00,2018-06-25T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,706,4 B/R,7,Sea View,Beach View,,331.96,1999.93,,190000.0
Renewed,2017-06-11T00:00:00,2017-07-10T00:00:00,2018-07-09T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,806,4 B/R,8,Sea View,Beach View,,331.96,1999.93,,195000.0
Renewed,2017-06-08T00:00:00,2017-06-27T00:00:00,2018-07-16T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,404,2 B/R,4,Sea View,Beach View,,148.97,1144.63,,132300.0
Renewed,2017-06-08T00:00:00,2017-08-22T00:00:00,2018-09-21T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,307,4 B/R,3,Sea View,Beach View,,329.05,1996.7,,225000.0
Renewed,2017-05-28T00:00:00,2017-07-21T00:00:00,2018-01-20T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,109,5 B/R,1,Sea View,Beach View,,199.99,2208.86,,145000.0
Renewed,2017-05-28T00:00:00,2017-05-06T00:00:00,2018-05-05T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,306,4 B/R,3,Sea View,Beach View,,329.05,1996.7,,200000.0
Renewed,2017-05-15T00:00:00,2017-05-18T00:00:00,2018-05-17T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,607,4 B/R,6,Sea View,Beach View,,331.96,1999.93,,183750.0
Renewed,2017-05-15T00:00:00,2017-05-19T00:00:00,2018-05-18T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,207,4 B/R,2,Sea View,Beach View,,329.05,1996.7,,183750.0
Renewed,2017-04-03T00:00:00,2017-04-10T00:00:00,2017-10-09T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,909,2 B/R,9,Sea View,Beach View,,148.97,1144.63,,150000.0
Renewed,2017-03-23T00:00:00,2017-03-23T00:00:00,2018-03-22T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,708,4 B/R,7,Sea View,Beach View,,147.03,1550.76,,215000.0
Renewed,2017-03-14T00:00:00,2017-05-15T00:00:00,2018-05-14T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,PH01,PENTHOUSE,9,Sea View,Community View,,202.04,1589.07,,320250.0
Renewed,2017-03-09T00:00:00,2017-03-05T00:00:00,2018-03-04T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,606,4 B/R,6,Sea View,Beach View,,331.96,1999.93,,210000.0
Renewed,2017-03-08T00:00:00,2017-03-04T00:00:00,2018-03-03T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,309,2 B/R,3,Sea View,Beach View,,148.97,1144.63,,140000.0
Renewed,2017-03-07T00:00:00,2017-11-14T00:00:00,2018-11-13T00:00:00,Palm Jumeirah,Shoreline - Al Das,Residential,705,4 B/R,7,Sea View,Beach View,,147.03,1550.76,,183750.0
New,2018-01-03T00:00:00,2018-01-01T00:00:00,2020-12-31T00:00:00,Palm Jumeirah,Al Shalal Beach Club,Commercial,B103,,B1,Beach View,Pool View,-1,,149.94,,157342.22
New,2018-01-03T00:00:00,2018-01-01T00:00:00,2020-12-31T00:00:00,Palm Jumeirah,Al Shalal Beach Club,Commercial,B104,,B1,Beach View,Pool View,-1,,317.64,,157342.22
New,2018-01-03T00:00:00,2018-01-01T00:00:00,2020-12-31T00:00:00,Palm Jumeirah,Al Shalal Beach Club,Commercial,B102,,B1,Beach View,Pool View,"EUB8B01C7 TO EUB8B01C22, EUB8B01C34, EUB8B01C35, EUB8B01C37",,3644.01,,157342.22
Renewed,2018-03-08T00:00:00,2018-02-01T00:00:00,2021-01-31T00:00:00,Palm Jumeirah,Al Shalal Beach Club,Commercial,B109,,B1,Beach View,Pool View,EUB8B01C47,,159.74,,17139.04
Renewed,2018-03-08T00:00:00,2018-02-01T00:00:00,2021-01-31T00:00:00,Palm Jumeirah,Al Shalal Beach Club,Commercial,B108,,B1,Beach View,Pool View,EUB8B01C46,,374.48,,17139.04
New,2017-12-14T00:00:00,2016-02-01T00:00:00,2018-01-31T00:00:00,Palm Jumeirah,Al Shalal Beach Club,Commercial,B109,,B1,Beach View,Pool View,EUB8B01C47,,159.74,,91131.74
New,2017-12-14T00:00:00,2016-02-01T00:00:00,2018-01-31T00:00:00,Palm Jumeirah,Al Shalal Beach Club,Commercial,B108,,B1,Beach View,Pool View,EUB8B01C46,,374.48,,91131.74
New,2018-01-08T00:00:00,2018-01-17T00:00:00,2018-07-16T00:00:00,Palm Jumeirah,Shoreline - Shahla,Commercial,805,2 B/R,8,Park View,Community View,B2-112,146.6,1550.76,,204000.0
New,2017-02-08T00:00:00,2017-02-16T00:00:00,2018-02-15T00:00:00,Palm Jumeirah,The Fairmont Palm North Residences,Commercial,323,2 B/R,3,Sea View,Beach View,B1-28,430.56,1971.73,,195000.0
New,2016-09-01T00:00:00,2016-09-05T00:00:00,2017-09-04T00:00:00,Palm Jumeirah,Marina Residences 6,Commercial,810,2 B/R,8,Sea View,Palm Jumeirah,6-B221,206.02,1735.25,,155000.0
New,2017-02-22T00:00:00,2016-10-01T00:00:00,2019-09-30T00:00:00,Palm Jumeirah,Al Shalal Beach Club,Commercial,G04,,G,Beach View,Pool View,"EUB8B01C70, EUB8B01C71, EUB8B01C74 TO EUB8B01C77",174.59,1867.11,,289147.32
New,2018-02-19T00:00:00,2018-01-01T00:00:00,2018-12-31T00:00:00,Palm Jumeirah,The Fairmont Palm Hotel and Resort,Residential,V1,,17,,,295,,1235243.64,,105000.0
New,2018-05-16T00:00:00,2018-01-01T00:00:00,2018-12-31T00:00:00,Palm Jumeirah,Al Manhal,Commercial,GF05,,1,,,2B1-49,,925.7,,200000.0
New,2017-10-03T00:00:00,2017-09-01T00:00:00,2020-09-30T00:00:00,Palm Jumeirah,Al Nafura,Commercial,GF05,,1,,,2B1-49,,925.7,,330184.0
New,2017-07-05T00:00:00,2017-04-01T00:00:00,2020-03-31T00:00:00,Palm Jumeirah,Nabaa',Commercial,GF05,,1,,,1B1-53,,925.7,,425445.0
New,2016-06-16T00:00:00,2015-01-01T00:00:00,2017-12-31T00:00:00,Palm Jumeirah,Al Nafura,Commercial,GF05,,1,,,2B1-49,,925.7,,386984.0
Renewed,2018-05-06T00:00:00,2017-12-04T00:00:00,2020-12-03T00:00:00,Palm Jumeirah,Golden Mile 04,Commercial,FB-09,,B1,Community View,Garden View,"Building 4-B2-95, Building 4-B2-96",,667.58,,256681.33
Renewed,2018-05-02T00:00:00,2017-10-28T00:00:00,2020-10-27T00:00:00,Palm Jumeirah,Golden Mile 03,Commercial,FB-04,,B1,Community View,Garden View,Building 3-B2-84 to Building 3-B2-91,,2080.23,,727102.67
Renewed,2018-04-25T00:00:00,2017-10-06T00:00:00,2018-10-05T00:00:00,Palm Jumeirah,Golden Mile 04,Commercial,FB-10,,B1,Community View,Garden View,Building 4-B2-87 to Building 4-B2-94,,2045.79,,691929.0
Renewed,2018-04-04T00:00:00,2017-08-25T00:00:00,2018-08-24T00:00:00,Palm Jumeirah,Golden Mile 03,Commercial,RT-08C,,B1,Community View,Garden View,Building 3-B2-73,,279.75,,97510.0
Renewed,2018-01-25T00:00:00,2017-12-29T00:00:00,2018-12-28T00:00:00,Palm Jumeirah,Golden Mile 06,Commercial,FB-15,,B1,Community View,Garden View,Building 6-B2-60 to Building 6-B2-64,,1452.91,,528847.0
Renewed,2018-01-22T00:00:00,2017-02-02T00:00:00,2019-02-01T00:00:00,Palm Jumeirah,Golden Mile 05,Commercial,RT-16,,B1,Community View,Garden View,"Building 5-B2-65, Building 5-B2-66, Building 5-B2-104",,842.28,,169787.0
Renewed,2017-10-30T00:00:00,2017-10-28T00:00:00,2018-10-27T00:00:00,Palm Jumeirah,Golden Mile 02,Commercial,KS-01,,B1,Community View,Garden View,Building 2-B2-70,,423.77,,181682.0
New,2017-02-26T00:00:00,2017-04-22T00:00:00,2018-04-21T00:00:00,Palm Jumeirah,Emerald Kempinski Palm Jumeirah Residences & Hotel,Commercial,RG19,,G,Sea View,Garden View,"B-11,B-56",,12959.74,,100000.0
Renewed,2018-03-12T00:00:00,2018-03-01T00:00:00,2019-02-28T00:00:00,Palm Jumeirah,Grandeur Residences Mughal,Commercial,R03,,G,Sea View,Garden View,B-256,,473.61,,120000.0
Renewed,2017-03-08T00:00:00,2017-03-01T00:00:00,2018-02-28T00:00:00,Palm Jumeirah,Grandeur Residences Mughal,Commercial,R03,,G,Sea View,Garden View,B-256,,473.61,,150000.0
New,2018-01-10T00:00:00,2017-08-01T00:00:00,2018-12-31T00:00:00,Palm Jumeirah,Al Shalal Beach Club,Commercial,G02,,G,Beach View,Pool View,EUB8B01C60 TO EUB8B01C62,,664.24,,297605.61
New,2018-01-09T00:00:00,2017-11-01T00:00:00,2022-11-01T00:00:00,Palm Jumeirah,Grandeur Residences Maurya,Commercial,R01,,G,Sea View,Garden View,B-269,,452.08,,6996.0
